Date;CompanyCode;CompanyName;Country;Operation;EventType;DeviceCategory;SearchTerm;ContentType;ContentTitle;DownloadLanguage;Theme;Route;UniqueUsers;DateRange
2026-07-01 00:00:00.000;ABPUK;ABP - UK;United Kingdom;Lyra UK & Ireland Ltd;download;Desktop;-;Infosheet;How to Prioritize Self-care;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ABPUK;ABP - UK;United Kingdom;Lyra UK & Ireland Ltd;download;Desktop;-;Infosheet;How to Prioritize When Everything Feels Urgent;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ABPUK;ABP - UK;United Kingdom;Lyra UK & Ireland Ltd;search;Desktop;n/a;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ABPUK;ABP - UK;United Kingdom;Lyra UK & Ireland Ltd;view;Desktop;-;Infosheet;How to Prioritize When Everything Feels Urgent;-;Prioritization,Change;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;BDMY;Becton Dickinson;Malta;Lyra Health Malaysia Sdn Bhd;search;Desktop;n/a;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;BDMY;Becton Dickinson;Malta;Lyra Health Malaysia Sdn Bhd;view;Desktop;-;Infosheet;How to Prioritize Self-care;-;Self-care,Self-compassion;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;BEIERSDORF;BEIERSDORF;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;Helping an Employee Through Substance Use Issues;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;BEIERSDORF;BEIERSDORF;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Toolkit;Neurodiversity at Work: A Guide for Managers;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;BEIERSDORF;BEIERSDORF;United Kingdom;Lyra Health International Ltd;search;Desktop;n/a;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;BEIERSDORF;BEIERSDORF;United Kingdom;Lyra Health International Ltd;search;Desktop;neuro;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;BEIERSDORF;BEIERSDORF;United Kingdom;Lyra Health International Ltd;search;Desktop;neurod;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;BEIERSDORF;BEIERSDORF;United Kingdom;Lyra Health International Ltd;search;Desktop;neurodiver;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;BEIERSDORF;BEIERSDORF;United Kingdom;Lyra Health International Ltd;search;Desktop;parent;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DABWATERHUBTEST;DAB Water (Test Preview);Italy;Lyra Health International Ltd;download;Desktop;-;undefined;How to Prioritize When Everything Feels Urgent;en;;News;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DABWATERHUBTEST;DAB Water (Test Preview);Italy;Lyra Health International Ltd;download;Desktop;-;undefined;How to Prioritize When Everything Feels Urgent;it;;News;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;download;Desktop;-;Infosheet;How Self-compassion Can Help You Achieve Your Fitness Goals;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;search;Desktop;Sleep;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;search;Desktop;exerisce;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;search;Desktop;exersice;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;search;Desktop;fitness;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;search;Desktop;gym;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;search;Desktop;n/a;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;search;Desktop;sports;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;search;Desktop;training;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Infosheet;10 Ways to Look After Your Mental Health;-;Mental wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Infosheet;30 Day Beat Burnout Challenge;-;Mental wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Infosheet;6 Ways to Create a Better Sleep Environment;-;Mental wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Infosheet;How Self-compassion Can Help You Achieve Your Fitness Goals;-;Physical wellbeing,Self-compassion;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Toolkit;Emotional Intelligence Training Toolkit;-;Personal growth,Relationships;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DOMO;DOMO;United States;Lyra Health International Ltd;save;Desktop;-;-;-;-;Lyra Wellbeing Services;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DOMO;DOMO;United States;Lyra Health International Ltd;search;Desktop;Lyra Wellbeing EAP;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DOMO;DOMO;United States;Lyra Health International Ltd;search;Desktop;counseling;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DOMO;DOMO;United States;Lyra Health International Ltd;search;Desktop;employee assistance program;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DOMO;DOMO;United States;Lyra Health International Ltd;search;Desktop;lyra;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DOMO;DOMO;United States;Lyra Health International Ltd;search;Desktop;n/a;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DOMO;DOMO;United States;Lyra Health International Ltd;search;Desktop;poster;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DOMO;DOMO;United States;Lyra Health International Ltd;search;Desktop;services;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DOMO;DOMO;United States;Lyra Health International Ltd;search;Desktop;services offered;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DOMO;DOMO;United States;Lyra Health International Ltd;view;Desktop;-;Infosheet;How to Use Mercury 2.0;-;Lyra Wellbeing Services;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DOMO;DOMO;United States;Lyra Health International Ltd;view;Desktop;-;Infosheet;Hub App Promo Leaflet;-;Mental wellbeing,Healthy workplace,Lyra Wellbeing Services,Physical wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DOMO;DOMO;United States;Lyra Health International Ltd;view;Desktop;-;Infosheet;Lyra Wellbeing Content Catalogue for International Events;-;Mental wellbeing,Healthy workplace,Physical wellbeing,Personal growth,Nutrition,Financial wellbeing,Diversity and inclusivity,Stress,Relationships,Work-life balance,Depression ,Exercise,Anxiety;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DOMO;DOMO;United States;Lyra Health International Ltd;view;Desktop;-;Infosheet;Lyra Wellbeing Hub Guide;-;Lyra Wellbeing Services;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DOMO;DOMO;United States;Lyra Health International Ltd;view;Desktop;-;Infosheet;Lyra Wellbeing Hub Service Poster;-;Lyra Wellbeing Services;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DOMO;DOMO;United States;Lyra Health International Ltd;view;Desktop;-;Infosheet;March 2026 Webinar Invitation: Navigating the Emotional Terrain of Fertility Struggles;-;Lyra Wellbeing Services;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DOMO;DOMO;United States;Lyra Health International Ltd;view;Desktop;-;Infosheet;What to Expect When You Contact Lyra;-;Lyra Wellbeing Services;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;DOMO;DOMO;United States;Lyra Health International Ltd;view;Desktop;-;Toolkit;Lyra Wellbeing Employee Onboarding Toolkit 2026;-;Lyra Wellbeing Services;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;GENESYS;Genesys;United States;Lyra Health International Ltd;download;Desktop;-;Infosheet;Clinical Assessment Tools- Measuring the Impact of Your EAP;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;GENESYS;Genesys;United States;Lyra Health International Ltd;search;Desktop;n/a;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;search;Desktop;measles;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;search;Desktop;n/a;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;create;Desktop;-;-;-;-;Mental wellbeing;undefined;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;search;Desktop;AI;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;search;Desktop;n/a;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;view;Desktop;-;Infosheet;How to Future-proof Your Career;-;Healthy workplace,Personal growth;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;view;Desktop;-;Infosheet;Practical Ways to Integrate AI Into Your Workflow;-;AI,New skills;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;download;Desktop;-;Infosheet;5 Self-care Tips for Holiday Season;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;download;Desktop;-;Infosheet;A Manager’s Guide to Developing Team Resilience;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;download;Desktop;-;Infosheet;How to Cope With Change;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;download;Desktop;-;Infosheet;How to Keep Your Team Motivated After Lay-offs;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;download;Desktop;-;Infosheet;How to Use Mercury 2.0;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;download;Desktop;-;Infosheet;Staying Grounded During Life Changes;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;search;Desktop;CHANGE;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;search;Desktop;CHANGES AT WORK;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;search;Desktop;PSYCHOLOGICAL SAFETY;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;search;Desktop;REDUNDANCY;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;search;Desktop;RESILIENCE;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;search;Desktop;RESTRUCTURING;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;search;Desktop;SAFETY;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;search;Desktop;family care;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;search;Desktop;mercury;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;search;Desktop;n/a;-;-;-;;;3;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;view;Desktop;-;Infosheet;11 Tips to Help Reduce Your Alcohol Intake;-;Physical wellbeing,Mental wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;view;Desktop;-;Infosheet;5 Self-care Tips for Holiday Season;-;Mental wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;view;Desktop;-;Infosheet;A Manager’s Guide to Developing Team Resilience;-;Healthy workplace;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;view;Desktop;-;Infosheet;Digital Safety Checklist;-;Digital wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;view;Desktop;-;Infosheet;How Psychological Approaches Can Help Manage Loneliness;-;Mental wellbeing,Loneliness;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;view;Desktop;-;Infosheet;How to Cope With Change;-;Mental wellbeing,Healthy workplace;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;view;Desktop;-;Infosheet;How to Keep Your Team Motivated After Lay-offs;-;Healthy workplace,Layoffs,Redundancy,Motivation;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;view;Desktop;-;Infosheet;How to Look After Your Heart;-;Physical wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;view;Desktop;-;Infosheet;How to Prioritize Self-care;-;Self-care,Self-compassion;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;view;Desktop;-;Infosheet;How to Stop Comparing Yourself To Others;-;Mental wellbeing,Self-compassion,Self-care;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;view;Desktop;-;Infosheet;How to Support Someone Experiencing Domestic Violence;-;Mental wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;view;Desktop;-;Infosheet;Joining a Lyra Open Webinar Has Never Been Easier;-;Lyra Wellbeing Services;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;view;Desktop;-;Infosheet;Managing Resistance to Change Within a Team;-;Healthy workplace;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;view;Desktop;-;Infosheet;Staying Grounded During Life Changes;-;Mental wellbeing,Grounding,Change;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;view;Desktop;-;Infosheet;Supporting and Empowering Employee Identity in the Workplace;-;Healthy workplace;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);Spain;Lyra Health International Ltd;download;Desktop;-;Infosheet;5 Self-care Tips for Holiday Season;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);Spain;Lyra Health International Ltd;download;Desktop;-;Infosheet;How to Make Friends as an Adult;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);Spain;Lyra Health International Ltd;download;Desktop;-;Infosheet;Supporting a Team Member Who is Having Relationship Problems;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);Spain;Lyra Health International Ltd;search;Desktop;Summer;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);Spain;Lyra Health International Ltd;search;Desktop;adult relationships;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);Spain;Lyra Health International Ltd;search;Desktop;child;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);Spain;Lyra Health International Ltd;search;Desktop;disconnect;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);Spain;Lyra Health International Ltd;search;Desktop;healthy;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);Spain;Lyra Health International Ltd;search;Desktop;holiday;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);Spain;Lyra Health International Ltd;search;Desktop;n/a;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);Spain;Lyra Health International Ltd;search;Desktop;relationship;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);Spain;Lyra Health International Ltd;search;Desktop;relationships;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);Spain;Lyra Health International Ltd;search;Desktop;relax;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);Spain;Lyra Health International Ltd;search;Desktop;self-care;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);Spain;Lyra Health International Ltd;search;Desktop;summer;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);Spain;Lyra Health International Ltd;search;Desktop;work;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);United Kingdom;Lyra Health International Ltd;search;Desktop;n/a;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);United Kingdom;Lyra Health International Ltd;update;Desktop;-;-;-;-;Mental wellbeing;undefined;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);United Kingdom;Lyra Health International Ltd;view;Desktop;-;Infosheet;Clinical Assessment Tools- Measuring the Impact of Your EAP;-;Mental wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTOPS;Unmapped;South Africa;Unmapped;search;Desktop;Change;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTOPS;Unmapped;South Africa;Unmapped;search;Desktop;n/a;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASTESTOPS;Unmapped;South Africa;Unmapped;search;Desktop;telling;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ISENTIA;Isentia Pte Limited;Australia;Lyra Health International Ltd;download;Desktop;-;Infosheet;5 Ways to Encourage Connection and Collaboration Within Your Team;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ISENTIA;Isentia Pte Limited;Australia;Lyra Health International Ltd;download;Desktop;-;Infosheet;A Guide to Different Management Styles;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ISENTIA;Isentia Pte Limited;Australia;Lyra Health International Ltd;download;Desktop;-;Infosheet;How to Build Your Confidence as a Manager;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ISENTIA;Isentia Pte Limited;Australia;Lyra Health International Ltd;download;Desktop;-;Infosheet;How to Keep Your Team Motivated After Lay-offs;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ISENTIA;Isentia Pte Limited;Australia;Lyra Health International Ltd;download;Desktop;-;Infosheet;How to Make the Workplace More Accessible;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ISENTIA;Isentia Pte Limited;Australia;Lyra Health International Ltd;download;Desktop;-;Infosheet;How to Motivate Your Team;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ISENTIA;Isentia Pte Limited;Australia;Lyra Health International Ltd;download;Desktop;-;Infosheet;How to be an Effective Manager;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ISENTIA;Isentia Pte Limited;Australia;Lyra Health International Ltd;download;Desktop;-;Infosheet;Resolving Conflict Within a Team;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ISENTIA;Isentia Pte Limited;Australia;Lyra Health International Ltd;download;Desktop;-;Infosheet;Supporting Your Team in the Event of Domestic Violence;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ISENTIA;Isentia Pte Limited;Australia;Lyra Health International Ltd;download;Desktop;-;Infosheet;Supporting a Team Member Who is Having Relationship Problems;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ISENTIA;Isentia Pte Limited;Australia;Lyra Health International Ltd;download;Desktop;-;Infosheet;Supporting a Team Member Who is Struggling Financially;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ISENTIA;Isentia Pte Limited;Australia;Lyra Health International Ltd;download;Desktop;-;Infosheet;What Is Your EAP?;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ISENTIA;Isentia Pte Limited;Australia;Lyra Health International Ltd;download;Desktop;-;Poster;Use Case Poster - Coping with burnout;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ISENTIA;Isentia Pte Limited;Australia;Lyra Health International Ltd;download;Desktop;-;Poster;Your Guide to Lyra Wellbeing Support Content;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ISENTIA;Isentia Pte Limited;Australia;Lyra Health International Ltd;download;Desktop;-;Quiz;Identify Your Management Style (Quiz);en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ISENTIA;Isentia Pte Limited;Australia;Lyra Health International Ltd;search;Desktop;n/a;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;JABIL;Jabil;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;How to Create Your Account in the Lyra Wellbeing Hub;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;JABIL;Jabil;United Kingdom;Lyra Health International Ltd;search;Desktop;earthquake;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;JABIL;Jabil;United Kingdom;Lyra Health International Ltd;search;Desktop;lyra;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;JABIL;Jabil;United Kingdom;Lyra Health International Ltd;search;Desktop;n/a;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;KOHLER;Kohler;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;How to Break the Loneliness Spiral;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;KOHLER;Kohler;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;How to Identify Your Boundaries;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;KOHLER;Kohler;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;How to Stop Comparing Yourself To Others;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;KOHLER;Kohler;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;The 5 Pillars of Resilience;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;KOHLER;Kohler;United Kingdom;Lyra Health International Ltd;search;Desktop;money;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;KOHLER;Kohler;United Kingdom;Lyra Health International Ltd;search;Desktop;n/a;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;LAPACASTERLLOYD;Acaster Lloyd;United Kingdom;Lyra UK & Ireland Ltd;search;Desktop;n/a;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;LYRAGROUP;Lyra International;Hungary;Lyra Health International Ltd;download;Desktop;-;Infosheet;How to Prioritize When Everything Feels Urgent;hu;;Search;1;2026-07-01 - 2026-07-31
