MonthDate;CompanyCode;CompanyName;Country;Operation;EventType;SearchTerm;DeviceCategory;ContentType;ContentTitle;DownloadLanguage;Theme;Route;UniqueUsers;DateRange
2026-07-01 00:00:00.000;GENESYS;Genesys;United States;Lyra Health International Ltd;download;-;Desktop;Infosheet;Clinical Assessment Tools- Measuring the Impact of Your EAP;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;GENESYS;Genesys;United States;Lyra Health International Ltd;search;n/a;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;GRUNENTHAL;Grunenthal;Belgium;Lyra Health International Ltd;search;adolescent;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;GRUNENTHAL;Grunenthal;Belgium;Lyra Health International Ltd;search;n/a;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;GRUNENTHAL;Grunenthal;Belgium;Lyra Health International Ltd;view;-;Desktop;Video;Box Breathing for Stressful Moments;-;Stress;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;HM;H&M Group;Germany;Lyra Health International Ltd;search;n/a;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;HM;H&M Group;Germany;Lyra Health International Ltd;search;mental;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;HM;H&M Group;Germany;Lyra Health International Ltd;view;-;Desktop;Infosheet;How to Prioritize When Everything Feels Urgent;-;Prioritization,Change;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;HUBTEST;icashubtestclient (Test Preview);South Africa;Lyra Health International Ltd;search;5 pillars;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;HUBTEST;icashubtestclient (Test Preview);South Africa;Lyra Health International Ltd;search;flashcards;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;HUBTEST;icashubtestclient (Test Preview);South Africa;Lyra Health International Ltd;search;fl;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;HUBTEST;icashubtestclient (Test Preview);South Africa;Lyra Health International Ltd;search;f;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;HUBTEST;icashubtestclient (Test Preview);South Africa;Lyra Health International Ltd;view;-;Desktop;Infosheet;The 5 Pillars of Resilience;-;Healthy workplace,Mental wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;HUBTEST;icashubtestclient (Test Preview);South Africa;Lyra Health International Ltd;view;-;Desktop;Toolkit;Flashcards for Self-reflection;-;Identity,Mindfulness;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICA001;iCAS;South Africa;Lyra Southern Africa Pty Ltd;download;-;Desktop;Infosheet;How to Help Your Children Cope With Bullying;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICA001;iCAS;South Africa;Lyra Southern Africa Pty Ltd;search;victimisation;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICA001;iCAS;South Africa;Lyra Southern Africa Pty Ltd;search;bullying;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICA001;iCAS;South Africa;Lyra Southern Africa Pty Ltd;search;stress;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICA001;iCAS;South Africa;Lyra Southern Africa Pty Ltd;search;harassment;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICA001;iCAS;South Africa;Lyra Southern Africa Pty Ltd;search;harrassment;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICA001;iCAS;South Africa;Lyra Southern Africa Pty Ltd;search;n/a;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASMARKETINGTEST;ICAS Marketing (Test Preview);South Africa;Lyra Health International Ltd;search;n/a;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;download;-;Desktop;Infosheet;Common Myths About HIV and AIDS;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;download;-;Desktop;Infosheet;HIV and AIDS Statistics;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;download;-;Desktop;Toolkit;World Mental Health Day Pack;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;download;-;Desktop;Infosheet;How Trauma Can Affect Our Physical and Mental Wellbeing;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;download;-;Desktop;Infosheet;How to Cope With Trauma;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;download;-;Desktop;Infosheet;How to Prioritize Your Bone Health;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;download;-;Desktop;Infosheet;Common Myths About Cancer;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;download;-;Desktop;Infosheet;Your Essential Guide to Women's Preventive Health Screenings;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;download;-;Desktop;Infosheet;Understanding and Managing the Stress of Perimenopause;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;download;-;Desktop;Infosheet;10 Benefits of Reducing Your Alcohol Intake;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;download;-;Desktop;Infosheet;11 Tips to Help Reduce Your Alcohol Intake;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;download;-;Desktop;Infosheet;Statistics on Women's Health;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;download;-;Desktop;Infosheet;How to Look After Your Heart;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;download;-;Desktop;Infosheet;How to Cope With Change;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;download;-;Desktop;Poster;Use Case Poster - Community Building in Times of Change;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;download;-;Desktop;Infosheet;How to Support Someone Through Change as a People Leader;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;search;n/a;Desktop;-;-;-;;;7;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;search;bullying, harassment;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;search;victimisation;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;search;bullying;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;search;measles;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;search;HIV;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;search;hub;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;search;childhood trauma;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;search;Teen;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;search;Adolescence;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;search;Adolescent;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;search;diabetes;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;search;blood pressure;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;search;Rheumatic Fever and Rheumatic Heart Disease;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;search;Rheumatic Heart Disease;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;search;Rheumatic Fever;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;search;Women's month;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;search;Rheumatic;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;search;National Women's Month;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;search;mindfulness;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;search;prosilience;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;search;restructure;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;search;change;Desktop;-;-;-;;;2;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;search;restructuring;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Infosheet;How to Help Your Children Cope With Bullying;-;Mental wellbeing,Diversity and inclusivity;DirectEntry;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Infosheet;How to Help Your Children Cope With Bullying;-;Mental wellbeing,Diversity and inclusivity;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Infosheet;Common Myths About HIV and AIDS;-;Diversity and inclusivity,Physical wellbeing,AIDS,HIV;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Infosheet;HIV and AIDS Statistics;-;Physical wellbeing,Diversity and inclusivity,AIDS,HIV;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Infosheet;Hub App Promo Leaflet;-;Mental wellbeing,Healthy workplace,Lyra Wellbeing Services,Physical wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Infosheet;FAQs: Your Personal Hub Account;-;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Infosheet;How to Create Your Account in the Lyra Wellbeing Hub;-;Lyra Wellbeing Services;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Video;Journaling Exercises to Help Process Trauma;-;Trauma;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Toolkit;World Mental Health Day Pack;-;Mental wellbeing,Trauma;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Infosheet;How Trauma Can Affect Our Physical and Mental Wellbeing;-;Mental wellbeing,Physical wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Poster;May Open Webinar Invitation: Trauma;-;Lyra Wellbeing Services,Mental wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Infosheet;How to Cope With Trauma;-;Mental wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Infosheet;Resolving Family Conflict During the Holidays;-;Mental wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Infosheet;How to Lower Your Risk of Type 2 Diabetes;-;Physical wellbeing,Diabetes;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Infosheet;Glycaemic Index Food List;-;Physical wellbeing,Nutrition;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Video;UK Insights map;-;Mental wellbeing,Lyra Wellbeing Services;DirectEntry;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Infosheet;How to Take Care of Yourself During Perimenopause;-;Physical wellbeing,Mental wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Toolkit;Geopolitical and Global Uncertainty Resources Pack;-;Mental wellbeing,Anxiety;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Infosheet;How to Find Joy in Small Moments;-;Mental wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Toolkit;Flashcards for Self-reflection;-;Identity,Mindfulness;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Infosheet;How to Relax Without Feeling Guilty;-;Mental wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Video;Exercises to Help Build Money Mindfulness;-;Financial wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Infosheet;Managing Resistance to Change Within a Team;-;Healthy workplace;Search;2;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Infosheet;How to Support Someone Through Change as a People Leader;-;Healthy workplace;Search;2;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Infosheet;Use Case Poster - Coping with Personal Change;-;Mental wellbeing,Healthy workplace;Search;2;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Poster;Use Case Poster - Coping With Organizational Change;-;Mental wellbeing,Healthy workplace,Lyra Wellbeing Services;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Poster;Use Case Poster - Community Building in Times of Change;-;Healthy workplace,Lyra Wellbeing Services;Search;2;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Infosheet;6 Techniques to Help You Feel More Relaxed;-;Mental wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Infosheet;Staying Grounded During Life Changes;-;Mental wellbeing,Grounding,Change;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Infosheet;How to Cope With Change;-;Mental wellbeing,Healthy workplace;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);South Africa;Lyra Southern Africa Pty Ltd;view;-;Desktop;Infosheet;How to Prioritize When Everything Feels Urgent;-;Prioritization,Change;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;create;-;Desktop;-;-;-;Mental wellbeing;undefined;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;create;-;Desktop;-;-;-;Healthy workplace;undefined;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;create;-;Desktop;-;-;-;Absenteeism;undefined;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;create;-;Desktop;-;-;-;Mental wellbeing,Women,Friendship;undefined;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;create;-;Desktop;-;-;-;Mental wellbeing,Role models,Women;undefined;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;create;-;Desktop;-;-;-;Physical wellbeing,Menopause,Women's Health;undefined;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;create;-;Desktop;-;-;-;Physical wellbeing,Women's Health;undefined;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;create;-;Desktop;-;-;-;Problem solving;undefined;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;download;-;Desktop;Infosheet;Lyra Wellbeing Frequently Asked Questions;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;download;-;Desktop;Infosheet;Perspective Shifts for Creative Problem Solving;es_la;;DirectEntry;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;download;-;Desktop;Infosheet;The 5 Whys of Creative Problem Solving;es_la;;DirectEntry;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;search;n/a;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;search;frequently asked;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;search;FAQ;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;search;AI;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;search;anxiety;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;search;How to support a loved one with an anxiety disorder;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;search;Statistics;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;search;Statistics on men's health;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;search;infographic;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;search;infographic: Anxiety and depression around the world;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;search;Anxiety and depression around the world;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;search;burnout;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;search;How to recognize burnout in a team member - a guide for managers;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;search;prioritize;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;search;Parental;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;search;Parental Guilt and Switching Off;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;search;insights map;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;search;stress;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;search;world event;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;search;mental health;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;search;change;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-01 00:00:00.000;ICASSATEST;ICAS South Africa (Test Preview);United Kingdom;Lyra Southern Africa Pty Ltd;search;autism;Desktop;-;-;-;;;1;2026-07-01 - 2026-07-31
