Date;CompanyCode;CompanyName;Country;Operation;sessions;uniqueUsers;newUniqueUsers;FileName;PipelineRunID;DateRange;ImportDate;CreatedBy;DataSource
"2026-07-10";"ICASTESTCS";"ICAS Client Services (Test Preview)";"United Kingdom";"Lyra Health International Ltd";"2";"1";"0";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryDailyUsers_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07-29";"ICASTESTCS";"ICAS Client Services (Test Preview)";"United Kingdom";"Lyra Health International Ltd";"1";"1";"0";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryDailyUsers_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07-21";"ICASTESTCS";"ICAS Client Services (Test Preview)";"United Kingdom";"Lyra Health International Ltd";"1";"1";"0";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryDailyUsers_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07-22";"ICASTESTCS";"ICAS Client Services (Test Preview)";"United Kingdom";"Lyra Health International Ltd";"1";"1";"0";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryDailyUsers_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07-03";"ICASTESTCS";"ICAS Client Services (Test Preview)";"United Kingdom";"Lyra Health International Ltd";"2";"1";"0";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryDailyUsers_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07-23";"SYLVAMO";"Sylvamo";"Poland";"Lyra Health International Ltd";"1";"1";"0";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryDailyUsers_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07-22";"SYLVAMO";"Sylvamo";"Poland";"Lyra Health International Ltd";"1";"1";"0";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryDailyUsers_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07-01";"BEIERSDORF";"BEIERSDORF";"United Kingdom";"Lyra Health International Ltd";"1";"1";"0";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryDailyUsers_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07-02";"FERRERO";"Ferrero";"India";"Lyra Health International Ltd";"1";"1";"0";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryDailyUsers_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07-01";"KOHLER";"Kohler";"United Kingdom";"Lyra Health International Ltd";"2";"1";"0";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryDailyUsers_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
